Illumina Inc. BeadStudio version 1.9.0.24624				
Normalization = none				
Array Content = HumanHT-12_V4_0_R2_15002873_B.bgx				
Error Model = Illumina custom				
DateTime = 02/24/2016 05:00 PM				
Local Settings = en-US				
				
PROBE_ID	KHYG1_si308_b.AVG_Signal	KHYG1_si308_b.Avg_NBEADS	KHYG1_si308_b.BEAD_STDERR	KHYG1_si308_b.Detection Pval
ILMN_1777683	94.09508	26	2.668292	0.7311688
ILMN_1762294	94.67917	23	3.234786	0.6792208
ILMN_1793040	118.6695	29	3.368334	0.001298701
ILMN_3247424	100.1708	27	2.894467	0.2571429
ILMN_1763000	98.17997	25	2.253446	0.3883117
ILMN_1776777	709.9719	26	23.13419	0
ILMN_1706963	93.63732	20	2.305903	0.7714286
ILMN_2320964	316.8647	26	12.91171	0
ILMN_1697628	116.2844	21	5.043442	0.002597403
ILMN_2319326	206.0713	21	6.471825	0
ILMN_1657442	132.1238	33	3.676578	0
ILMN_1679797	711.1328	36	17.57709	0
ILMN_1749493	90.22979	15	3.282547	0.9545454
ILMN_1657139	235.8266	26	8.665271	0
ILMN_3245693	115.452	16	4.888942	0.002597403
ILMN_1806275	116.6809	15	5.288169	0.002597403
ILMN_1659599	99.47205	23	2.107688	0.2974026
ILMN_1698777	128.0796	17	2.86916	0
ILMN_1663132	325.3559	13	10.94351	0
ILMN_1700349	113.8238	8	4.44485	0.007792208
ILMN_1761309	118.9318	23	2.666005	0.001298701
ILMN_2120555	97.92829	21	3.687429	0.412987
ILMN_1742073	95.38851	20	3.560208	0.6103896
ILMN_3241894	89.90842	19	2.703817	0.9623377
ILMN_1810691	102.7898	19	4.836348	0.138961
ILMN_1676893	1065.65	9	40.6793	0
ILMN_2148944	104.2281	25	2.012966	0.08961039
ILMN_1708588	99.03613	26	2.947595	0.3220779
ILMN_2311674	104.3525	21	3.900631	0.08961039
ILMN_1685156	99.74923	24	2.039708	0.2818182
ILMN_1655935	202.0467	20	8.791378	0
ILMN_1754440	103.6746	15	4.516792	0.1051948
ILMN_1654287	106.5962	13	3.318029	0.04935065
ILMN_1763344	95.87234	22	3.396038	0.5766234
ILMN_1711736	98.7198	21	3.691513	0.3428572
ILMN_2356786	144.9754	14	7.61743	0
ILMN_1759252	666.9625	29	21.28947	0
ILMN_1678791	89.2075	20	1.45627	0.9779221
ILMN_2336146	92.99618	20	2.172619	0.8246753
ILMN_2286339	95.28288	23	2.30197	0.6181818
ILMN_1694133	103.0051	33	2.125125	0.1324675
ILMN_1678501	95.93869	18	4.206646	0.5675325
ILMN_1787378	413.9707	28	18.85515	0
ILMN_1814526	715.0352	21	18.13757	0
ILMN_2311278	278.8101	17	9.248112	0
ILMN_1764309	99.95621	27	2.775939	0.2636364
ILMN_1811598	93.41534	19	3.482287	0.7974026
ILMN_1740717	101.5776	14	3.967686	0.1844156
ILMN_2136010	101.3023	21	3.63404	0.1987013
ILMN_1797912	92.97114	23	2.070065	0.8285714
ILMN_1738604	144.0732	17	4.907474	0
ILMN_1691175	107.8255	25	2.932549	0.03116883
ILMN_2223359	97.39019	17	3.082775	0.4467532
ILMN_1702858	104.0353	25	3.127832	0.0961039
ILMN_2363634	98.61768	24	2.665231	0.3493507
ILMN_1813975	232.1018	34	6.080555	0
ILMN_1743331	92.46313	24	2.156161	0.8662338
ILMN_1775045	100.1665	13	3.402738	0.2571429
ILMN_2096322	222.015	20	7.489323	0
ILMN_1688322	256.0729	21	10.50758	0
ILMN_2224833	537.7396	14	19.12538	0
ILMN_2358626	669.1288	16	19.17447	0
ILMN_1768062	131.8702	24	2.84056	0
ILMN_2358628	99.40808	15	3.674478	0.3012987
ILMN_1801020	246.1484	25	11.93382	0
ILMN_1708934	101.5325	21	3.071343	0.1857143
ILMN_1702933	104.4478	20	2.758979	0.08831169
ILMN_1657993	237.0206	28	7.323598	0
ILMN_1666019	110.3055	25	4.805677	0.01428571
ILMN_2080751	353.0695	19	14.42623	0
ILMN_1690352	357.7494	19	13.54983	0
ILMN_2275396	93.63006	24	2.768031	0.7714286
ILMN_2373444	96.55543	23	2.336898	0.5064935
ILMN_1747227	107.5851	19	3.747733	0.03506494
ILMN_1807372	198.3792	20	7.983515	0
ILMN_1703946	93.70406	20	2.166763	0.7636364
ILMN_1733259	101.8978	23	1.931238	0.1753247
ILMN_1730710	99.18602	30	3.446914	0.3142857
ILMN_1793959	273.0217	24	10.30966	0
ILMN_1794512	102.9109	25	4.113241	0.1350649
ILMN_1795788	95.45543	26	2.74149	0.6038961
ILMN_1760335	103.6624	31	2.355673	0.1051948
ILMN_1788530	113.1423	25	4.274281	0.007792208
ILMN_1811480	469.0141	32	16.11807	0
ILMN_1813598	96.24532	19	2.901598	0.5428572
ILMN_1653821	90.03685	22	2.541412	0.9610389
ILMN_1780551	92.36648	12	4.598544	0.8688312
ILMN_1669227	93.48153	12	4.591053	0.7883117
ILMN_1709167	96.83945	29	2.914063	0.487013
ILMN_1679754	98.02339	18	2.973338	0.4
ILMN_1716421	103.173	20	4.58732	0.125974
ILMN_1659371	123.9395	20	4.206404	0.001298701
ILMN_1677868	111.5271	18	3.837394	0.01168831
ILMN_1707445	102.5972	27	3.69968	0.1402597
ILMN_1733963	98.79462	16	4.158849	0.3376623
ILMN_1804255	105.9448	21	3.481638	0.05324675
ILMN_1695590	106.3923	28	2.492341	0.05194805
ILMN_1694007	97.78891	22	2.622132	0.4246753
ILMN_3307926	1345.83	25	36.89083	0
ILMN_1673330	92.45814	16	3.279206	0.8662338
ILMN_1668900	98.67061	25	3.223639	0.3441558
ILMN_2389013	272.931	20	8.30407	0
ILMN_1760143	694.4448	18	16.55946	0
ILMN_1790757	2500.658	24	90.22901	0
ILMN_2092664	683.4869	22	24.66213	0
ILMN_1778796	450.2154	18	18.81832	0
ILMN_1749804	97.50287	20	3.698234	0.438961
ILMN_1720235	102.7277	28	3.481664	0.1402597
ILMN_2240009	120.3952	13	4.510482	0.001298701
ILMN_1736178	105.0783	20	2.942178	0.07142857
ILMN_1803376	205.6309	37	5.175033	0
ILMN_3240321	153.9328	19	3.88944	0
ILMN_1712944	569.002	23	21.13945	0
ILMN_2333107	178.8326	19	3.866372	0
ILMN_1707958	94.39281	26	2.630703	0.7025974
ILMN_1660424	93.10818	22	1.77861	0.8181818
ILMN_1701998	102.7998	20	3.71639	0.138961
ILMN_1651235	92.47245	14	2.430269	0.8662338
ILMN_1694140	99.1604	19	3.350047	0.3142857
ILMN_1730995	100.0316	26	2.720939	0.2597403
ILMN_2404917	88.71179	13	2.78363	0.9844156
ILMN_1702696	98.18597	22	2.965554	0.3883117
ILMN_2084562	103.0033	19	2.956	0.1324675
ILMN_1769563	99.20433	20	3.640631	0.3103896
ILMN_1673119	96.54179	13	3.105766	0.5090909
ILMN_2129015	123.7738	36	3.357036	0.001298701
ILMN_1725889	95.68026	20	3.786326	0.5883117
ILMN_1775235	94.9389	24	2.392231	0.651948
ILMN_1677951	91.83784	11	2.470105	0.8896104
ILMN_1708502	130.2805	18	4.390612	0
ILMN_1705447	134.8865	28	3.62051	0
ILMN_1699172	104.5427	19	2.988824	0.08701298
ILMN_2409898	94.52723	26	2.459987	0.6922078
ILMN_2295698	98.92658	21	3.353204	0.3285714
ILMN_2066124	960.1442	25	33.84873	0
ILMN_1777797	96.97149	15	5.081918	0.4779221
ILMN_2095653	157.5791	19	7.229408	0
ILMN_1707551	278.9528	26	12.32181	0
ILMN_1782204	96.76589	22	2.991086	0.4935065
ILMN_2402766	207.1726	14	4.889367	0
ILMN_1767722	102.7095	17	2.802617	0.1402597
ILMN_2342841	167.2905	16	6.009357	0
ILMN_1802631	279.9592	25	10.47866	0
ILMN_2318481	98.73925	20	2.791957	0.3428572
ILMN_2245223	98.7594	24	2.506536	0.3415585
ILMN_3238543	99.99783	21	4.487669	0.261039
ILMN_1735591	104.0228	26	2.793863	0.0961039
ILMN_2362126	105.229	28	3.078127	0.06363636
ILMN_2269136	152.5885	16	4.902593	0
ILMN_3239130	125.8714	20	3.117794	0
ILMN_2120103	98.47741	16	3.089054	0.361039
ILMN_3242883	163.2631	20	8.097798	0
ILMN_2100055	100.6658	23	2.211643	0.2337662
ILMN_1887648	102.4998	13	4.715132	0.1415584
ILMN_1688627	96.34457	27	2.546553	0.5285714
ILMN_1672767	99.43583	21	3.1592	0.3
ILMN_2196642	92.10673	19	3.044324	0.8805195
ILMN_2308689	204.5376	28	7.195793	0
ILMN_2290776	116.5799	12	4.25476	0.002597403
ILMN_1777182	100.144	17	4.042172	0.2571429
ILMN_1729777	97.63937	16	4.237305	0.4311688
ILMN_1690829	94.58447	19	2.397611	0.687013
ILMN_2257015	96.37364	13	2.370113	0.5220779
ILMN_3181215	106.1482	20	3.140226	0.05324675
ILMN_3260345	124.0381	22	3.51811	0
ILMN_1703228	180.8589	13	11.23124	0
ILMN_1652023	97.66434	19	2.767356	0.4285714
ILMN_2064917	383.7154	20	13.38373	0
ILMN_1776153	120.5927	21	3.809967	0.001298701
ILMN_1772645	257.46	23	12.06931	0
ILMN_1775082	98.47633	19	2.593227	0.361039
ILMN_1680343	97.89584	19	2.237273	0.4168831
ILMN_2277492	98.42464	14	3.226896	0.3636364
ILMN_2371825	235.6618	22	8.909387	0
ILMN_1717468	100.7871	18	4.459759	0.225974
ILMN_2274377	98.5654	23	2.447182	0.3506494
ILMN_1750235	106.567	23	3.351136	0.05064935
ILMN_1664006	142.9255	18	3.971791	0
ILMN_1707169	94.56401	33	1.822611	0.6896104
ILMN_1779109	94.26409	28	2.161146	0.7181818
ILMN_1697790	96.74914	23	3.619263	0.4935065
ILMN_1679520	164.0771	30	4.008997	0
ILMN_1732176	158.8515	26	3.6324	0
ILMN_1681081	159.7935	19	5.592384	0
ILMN_2377430	165.701	21	6.651788	0
ILMN_1661373	105.4433	12	4.919968	0.06103896
ILMN_2288175	96.76441	33	2.470907	0.4935065
ILMN_1654010	116.0361	22	2.697464	0.002597403
ILMN_1732672	96.07892	24	2.279484	0.5532467
ILMN_1730504	100.9326	21	3.042849	0.2168831
ILMN_1662049	220.9575	29	5.830041	0
ILMN_1740752	148.1838	23	4.92054	0
ILMN_1794875	101.7086	29	2.862584	0.1818182
ILMN_1698209	347.1111	20	18.3819	0
ILMN_3307841	94.24322	19	2.83526	0.7181818
ILMN_1814151	111.1261	22	3.379467	0.01298701
ILMN_2050246	99.734	23	2.365307	0.2818182
ILMN_1728787	96.23812	12	2.65021	0.5428572
ILMN_2234605	96.65503	24	2.320772	0.5038961
ILMN_1770454	130.9255	27	3.101321	0
ILMN_1770336	95.55729	26	2.459416	0.5948052
ILMN_1714253	91.72872	24	2.402085	0.8935065
ILMN_1813530	108.3122	18	6.841208	0.02467532
ILMN_2223922	101.5569	29	2.191038	0.1844156
ILMN_1718071	224.5514	27	7.42461	0
ILMN_1814327	99.58415	19	3.204443	0.287013
ILMN_2341343	108.569	21	5.078213	0.02337662
ILMN_1775634	92.0886	15	3.440551	0.8805195
ILMN_1802458	387.7836	22	11.07809	0
ILMN_2307656	385.8316	17	8.910812	0
ILMN_1709796	98.09846	24	2.392669	0.3961039
ILMN_1783963	96.78067	30	2.712022	0.4922078
ILMN_2134801	89.01243	19	2.630867	0.9805195
ILMN_1757807	90.29947	16	2.396123	0.951948
ILMN_1673529	123.5849	21	3.373931	0.001298701
ILMN_1686370	100.8544	24	2.913771	0.2207792
ILMN_1809139	184.5318	17	7.170873	0
ILMN_1747504	197.5237	17	8.124646	0
ILMN_1666679	100.8979	22	3.679749	0.2181818
ILMN_1657862	1982.5	29	58.19113	0
ILMN_1770412	521.069	27	22.13335	0
ILMN_1712786	104.6427	26	2.620692	0.08441558
ILMN_1680111	100.7923	14	4.169868	0.2246753
ILMN_1791006	125.78	31	4.445798	0
ILMN_1714567	322.201	16	11.66398	0
ILMN_1792495	101.6996	18	2.397692	0.1818182
ILMN_1752159	103.8699	30	2.381306	0.0987013
ILMN_3243156	100.2355	26	2.775671	0.2532468
ILMN_1812640	1657.388	17	72.91514	0
ILMN_2162799	117.71	18	3.24389	0.002597403
ILMN_1782679	93.42534	20	1.912455	0.7948052
ILMN_1703617	894.1131	31	20.62684	0
ILMN_1798308	180.7269	16	6.663137	0
ILMN_1730625	92.50521	29	2.703676	0.8636364
ILMN_1696512	116.4061	17	5.348682	0.002597403
ILMN_2164164	100.1961	17	3.517591	0.2571429
ILMN_3240117	784.8309	28	26.54182	0
ILMN_1703538	115.2677	17	4.940675	0.002597403
ILMN_1792473	805.9709	15	26.64368	0
ILMN_1771827	98.11351	21	2.30294	0.3935065
ILMN_3246401	125.474	31	2.863846	0
ILMN_1770725	92.21611	23	2.244937	0.8792208
ILMN_2313821	517.8253	19	26.58213	0
ILMN_1717357	155.4315	21	8.990472	0
ILMN_1668408	226.3902	20	9.37842	0
ILMN_1667183	117.4369	21	5.044902	0.002597403
ILMN_1712639	103.4842	33	2.822724	0.1181818
ILMN_1704173	108.3985	16	6.251073	0.02337662
ILMN_1797974	137.1827	32	3.703237	0
ILMN_1688625	177.3538	18	7.041079	0
ILMN_1776916	99.38544	23	2.373381	0.3012987
ILMN_2113340	100.9347	24	3.815165	0.2168831
ILMN_1669557	99.05111	20	4.020594	0.3168831
ILMN_3307874	98.09811	19	2.222552	0.3961039
ILMN_2214232	96.52274	24	2.010277	0.5103896
ILMN_1681301	378.6687	17	21.05558	0
ILMN_1673252	1911.41	19	68.18808	0
ILMN_2103841	427.013	26	13.19642	0
ILMN_2368268	101.1887	28	2.862406	0.2025974
ILMN_2415292	103.3421	23	3.596247	0.1233766
ILMN_1670282	95.32185	22	3.026935	0.6142857
ILMN_2261519	4459.383	18	109.9989	0
ILMN_1791236	104.0706	16	5.137403	0.0961039
ILMN_1723521	98.14236	13	2.631003	0.3909091
ILMN_2242299	96.41885	24	3.105606	0.5168831
ILMN_2312764	109.46	25	3.386562	0.01818182
ILMN_1779965	124.4441	25	3.895657	0
ILMN_1670542	541.6951	21	15.01067	0
ILMN_1655645	155.7449	26	5.605638	0
ILMN_1716053	860.3622	21	41.60872	0
ILMN_3236458	110.146	20	3.861713	0.01558442
ILMN_1778173	353.3559	21	10.71181	0
ILMN_2338038	105.8415	28	2.943464	0.05454545
ILMN_1686522	97.87408	22	3.119205	0.4194805
ILMN_1764090	108.6213	16	3.427419	0.02337662
ILMN_1798249	99.02644	18	2.241018	0.3220779
ILMN_1656593	98.01581	23	1.933531	0.4012987
ILMN_2283473	95.57513	15	1.82158	0.5922078
ILMN_2387712	95.71331	18	2.810161	0.5844156
ILMN_1684305	93.01453	23	2.523261	0.8246753
ILMN_1712530	155.5643	22	4.889831	0
ILMN_1662598	94.43718	25	2.534353	0.6987013
ILMN_1718808	118.8011	27	2.794416	0.001298701
ILMN_1783818	99.4249	20	3.025984	0.3
ILMN_2293758	213.8911	22	8.173726	0
ILMN_1735539	104.8149	19	3.650401	0.08311688
ILMN_2280189	97.47166	19	3.018431	0.4415585
ILMN_1693220	154.2642	19	4.055918	0
ILMN_1684836	104.7356	29	3.57246	0.08311688
ILMN_1715532	101.6699	18	3.692803	0.1818182
ILMN_1686846	94.18392	15	2.502618	0.7207792
ILMN_2308950	95.75003	22	2.206983	0.5818182
ILMN_1709101	122.2208	17	6.758097	0.001298701
ILMN_1752247	107.2092	20	2.67007	0.03896104
ILMN_2396956	193.3246	22	5.986468	0
ILMN_1679987	96.2691	22	2.966756	0.5402597
ILMN_1673542	97.20357	26	3.635945	0.4610389
ILMN_1802537	94.06528	25	2.787729	0.7337663
ILMN_1675507	101.154	25	2.54786	0.2077922
ILMN_1691959	106.7321	23	3.487379	0.04805195
ILMN_1737754	95.29748	19	2.608483	0.6181818
ILMN_1808905	94.43553	19	3.677348	0.7
ILMN_2268556	101.0176	20	2.940697	0.212987
ILMN_2253207	96.18928	22	2.832263	0.5467532
ILMN_1734794	95.50591	25	3.05099	0.6
ILMN_1690818	92.34543	18	2.541928	0.8727273
ILMN_1770758	95.53297	20	2.41798	0.5974026
ILMN_2293529	98.63337	21	2.426831	0.3454545
ILMN_1703049	94.73299	26	2.707406	0.6766234
ILMN_1733690	123.3664	14	4.50511	0.001298701
ILMN_2410406	93.54249	27	2.766273	0.7818182
ILMN_1741572	162.7495	13	9.874676	0
ILMN_1768962	121.4438	13	4.546524	0.001298701
ILMN_2400663	95.77059	26	1.967806	0.5818182
ILMN_2396691	103.0509	7	4.608198	0.1311688
ILMN_1802799	282.962	27	11.8061	0
ILMN_1679383	102.0635	15	2.327086	0.1649351
ILMN_1658337	241.7729	26	6.810526	0
ILMN_2148847	382.9752	19	15.10676	0
ILMN_1770673	343.5272	22	7.645628	0
ILMN_2205785	97.55059	18	2.567989	0.4376623
ILMN_1728047	857.0636	25	32.78078	0
ILMN_1774938	106.4613	22	2.915209	0.05064935
ILMN_2380771	872.6504	21	36.95908	0
ILMN_1701731	1455.517	28	50.96072	0
ILMN_1672148	92.82667	26	2.49514	0.8376623
ILMN_2278335	93.77976	30	2.50872	0.7584416
ILMN_1662507	89.1871	16	3.151337	0.9792208
ILMN_1668617	99.62669	33	2.742031	0.287013
ILMN_1719154	97.06005	26	1.654866	0.4714286
ILMN_1773417	94.38903	13	1.852469	0.7038961
ILMN_2412336	97.00933	21	2.980174	0.4766234
ILMN_3237488	97.11121	25	2.155214	0.4675325
ILMN_1730191	94.55907	19	2.943501	0.6896104
ILMN_1713124	107.7023	21	4.25736	0.03246753
ILMN_1668880	91.76237	26	2.073772	0.8909091
ILMN_1687757	109.1707	18	3.550019	0.01818182
ILMN_3307911	94.70178	17	2.598076	0.6792208
ILMN_1685803	104.2303	22	4.06494	0.08961039
ILMN_1692661	101.6462	21	3.726349	0.1831169
ILMN_2157277	6405.911	26	157.7216	0
ILMN_1694985	94.92927	24	2.366379	0.6532468
ILMN_1677043	1263.855	20	43.98822	0
ILMN_2145396	344.0756	25	12.09271	0
ILMN_1718483	96.27404	24	2.413664	0.5402597
ILMN_3243152	97.99524	33	2.452912	0.4038961
ILMN_2388507	701.9188	25	20.51686	0
ILMN_2410909	530.5704	27	13.42116	0
ILMN_1748661	102.0753	14	3.118207	0.1623377
ILMN_1726906	95.73355	32	1.640771	0.5831169
ILMN_1743347	94.89726	23	3.498676	0.6558442
ILMN_1733598	101.8278	23	4.30422	0.1779221
ILMN_1757130	103.8313	22	3.249766	0.0987013
ILMN_2325612	95.60534	21	2.659552	0.5909091
ILMN_2325610	97.22912	30	2.380257	0.4571429
ILMN_2377240	542.5956	10	24.86313	0
ILMN_1665982	276.2508	12	14.75412	0
ILMN_2404657	107.4091	14	4.517736	0.03766234
ILMN_1747577	205.0761	24	6.797272	0
ILMN_1679898	101.2945	19	3.856036	0.2
ILMN_1700047	115.9713	24	2.535471	0.002597403
ILMN_2385647	125.9216	25	4.236516	0
ILMN_1728309	96.24982	27	2.853447	0.5415584
ILMN_1708323	98.79852	18	2.561688	0.3376623
ILMN_2367126	99.66943	21	3.377386	0.2844156
ILMN_2271875	115.7296	15	7.119066	0.002597403
ILMN_1782939	106.6172	14	2.021413	0.04935065
ILMN_1682763	100.2591	23	3.666389	0.2519481
ILMN_1670870	127.8853	20	3.345719	0
ILMN_2051381	125.6447	29	3.900702	0
ILMN_2302716	360.6901	23	9.77946	0
ILMN_2096372	90.5228	24	2.564653	0.9402598
ILMN_1709348	106.8166	14	3.914293	0.04675325
ILMN_1748538	103.5902	23	2.331825	0.1077922
ILMN_2383707	96.29671	20	2.53992	0.5363637
ILMN_1807439	91.73775	16	2.645173	0.8935065
ILMN_2139970	93.33173	19	4.310298	0.8025974
ILMN_2150894	292.4538	16	14.45898	0
ILMN_1675398	128.1191	24	4.233952	0
ILMN_1802167	101.9921	24	2.00051	0.1727273
ILMN_1736539	104.4883	26	3.166714	0.08831169
ILMN_2182980	100.6159	14	4.03065	0.2350649
ILMN_1793859	94.74201	25	3.358633	0.6753247
ILMN_1702503	100.9094	13	3.424158	0.2181818
ILMN_1667564	124.2825	22	4.835113	0
ILMN_1794825	263.2729	18	12.94344	0
ILMN_2401641	142.3042	12	10.23952	0
ILMN_1727965	102.7034	12	3.75804	0.1402597
ILMN_1728662	95.78892	25	3.288558	0.5792208
ILMN_2363880	92.82347	11	3.772659	0.8376623
ILMN_1761514	93.82212	17	3.425229	0.7558442
ILMN_1763666	89.80646	22	2.52669	0.9636363
ILMN_2244841	83.82359	16	2.645838	0.9987013
ILMN_1656368	101.986	29	2.285259	0.1727273
ILMN_1696099	103.3846	21	3.908634	0.1207792
ILMN_2406557	106.7672	25	3.223562	0.04805195
ILMN_2372403	98.3353	19	3.682488	0.3727273
ILMN_2372398	95.65736	20	3.022422	0.5883117
ILMN_1785284	134.2993	25	3.402282	0
ILMN_2096985	106.921	26	3.023585	0.04545455
ILMN_1687508	97.04021	22	2.640665	0.474026
ILMN_1763461	97.09622	8	7.295721	0.4675325
ILMN_2365176	124.7247	27	5.221824	0
ILMN_1699258	91.52931	19	1.782373	0.8974026
ILMN_1681938	101.0169	14	3.864262	0.212987
ILMN_1761804	2131.376	20	56.37151	0
ILMN_1681374	95.46567	24	3.540023	0.6038961
ILMN_1736700	1874.461	12	89.79202	0
ILMN_2251253	114.5701	23	2.408696	0.005194805
ILMN_1741148	2128.826	21	61.41475	0
ILMN_1747716	99.48558	17	2.982023	0.2974026
ILMN_1755974	919.3337	18	28.15109	0
ILMN_1718093	157.1211	23	4.91245	0
ILMN_3243268	110.8018	27	2.461835	0.01298701
ILMN_1730304	104.1798	25	2.47201	0.09350649
ILMN_1666325	105.7304	25	3.265428	0.05454545
ILMN_3251482	119.1192	31	3.168774	0.001298701
ILMN_1660856	127.0672	28	5.019823	0
ILMN_2120982	98.11987	18	3.628527	0.3935065
ILMN_1743995	117.4171	24	5.006574	0.002597403
ILMN_2147503	142.5645	24	4.138551	0
ILMN_1761456	533.0837	23	25.16501	0
ILMN_1743635	126.5743	24	3.571063	0
ILMN_2191822	106.5367	23	1.989535	0.05064935
ILMN_2131293	107.124	9	4.636564	0.04025974
ILMN_1782084	113.5502	14	5.049812	0.007792208
ILMN_1737945	105.9711	23	3.370546	0.05324675
ILMN_1722688	101.9176	24	2.80167	0.174026
ILMN_1806845	146.8184	18	6.205906	0
ILMN_1711886	634.5654	15	15.38769	0
ILMN_1664449	528.8936	17	27.16152	0
ILMN_1771411	287.1786	27	8.315301	0
ILMN_2365686	503.8841	20	18.79515	0
ILMN_2271014	104.9174	19	4.11012	0.07922078
ILMN_1685413	727.7207	22	21.28761	0
ILMN_1732809	300.809	23	8.787076	0
ILMN_1753135	113.5112	29	2.754901	0.007792208
ILMN_2276750	112.2088	13	5.325164	0.01038961
ILMN_1758038	173.6635	22	8.461133	0
ILMN_2375973	179.331	25	6.557455	0
ILMN_1690252	272.8146	11	14.6653	0
ILMN_2134062	361.4342	26	16.57506	0
ILMN_1805673	316.5724	18	10.64002	0
ILMN_1657283	3358.092	26	76.97864	0
ILMN_1808792	227.4244	15	8.915743	0
ILMN_1761764	184.722	25	6.31573	0
ILMN_1779190	153.0087	19	4.767109	0
ILMN_1796946	95.26727	21	2.386618	0.6194805
ILMN_1784583	98.00833	22	3.068477	0.4025974
ILMN_1681046	91.15177	19	2.635249	0.9168831
ILMN_1709474	115.6856	20	3.76072	0.002597403
ILMN_3237132	98.45541	19	3.855473	0.361039
ILMN_1713731	100.7719	21	3.139496	0.2272727
ILMN_1692332	94.76968	20	2.369011	0.6714286
ILMN_2137544	105.4233	25	3.842844	0.06233766
ILMN_1735987	93.46169	19	3.209679	0.7883117
ILMN_1676042	101.7552	22	3.96264	0.1792208
ILMN_1783443	103.5987	25	3.757243	0.1064935
ILMN_1729320	96.73306	20	3.125092	0.4948052
ILMN_2403534	101.0998	23	2.450265	0.2077922
ILMN_2276904	90.4916	19	1.515153	0.9441559
ILMN_1751975	92.93346	15	1.88804	0.8324676
ILMN_2393149	107.063	19	3.488409	0.04155844
ILMN_1680996	97.34514	18	3.335056	0.451948
ILMN_1792150	98.54886	16	2.349936	0.3532467
ILMN_1651466	98.17167	26	2.361856	0.3883117
ILMN_1797875	4517.043	22	127.581	0
ILMN_1678255	100.9526	19	3.167164	0.2142857
ILMN_1752669	115.8303	16	5.567338	0.002597403
ILMN_2078697	101.3616	19	4.079902	0.1974026
ILMN_1811238	92.42839	28	2.453781	0.8675325
ILMN_1734630	101.9486	19	3.181901	0.174026
ILMN_1701603	94.8776	12	3.355284	0.6597403
ILMN_1693789	951.0942	22	29.83903	0
ILMN_1801851	107.1879	21	2.799042	0.03896104
ILMN_1750256	142.9911	33	3.123001	0
ILMN_1700596	104.0652	16	3.382698	0.0961039
ILMN_1702322	93.18426	29	2.701227	0.8142857
ILMN_1690636	98.44355	22	3.172534	0.361039
ILMN_1792449	92.98886	27	2.918421	0.825974
ILMN_1765674	99.8915	14	3.889771	0.2701299
ILMN_1787314	231.8304	20	8.128026	0
ILMN_1663897	94.52646	19	3.109236	0.6922078
ILMN_1800958	649.8309	19	34.62873	0
ILMN_1760889	101.6849	15	3.044963	0.1818182
ILMN_3236443	117.75	21	4.279963	0.002597403
ILMN_2191902	101.5236	30	2.02638	0.1883117
ILMN_1729325	101.102	29	2.45792	0.2077922
ILMN_1803384	89.44995	18	2.9348	0.9714286
ILMN_1797432	98.58649	20	3.390504	0.3493507
ILMN_1794728	96.50713	22	2.638211	0.5103896
ILMN_1715988	102.7794	19	3.059123	0.138961
ILMN_1713315	106.0234	21	4.239583	0.05324675
ILMN_2194619	97.0438	23	2.643959	0.474026
ILMN_3246673	113.7957	23	4.35205	0.007792208
ILMN_1759670	137.7426	26	3.435904	0
ILMN_2367172	114.2919	22	3.621995	0.006493506
ILMN_1792741	104.7216	20	1.861597	0.08311688
ILMN_1794384	101.7102	39	2.524371	0.1818182
ILMN_1688019	94.02005	31	2.516464	0.7376623
ILMN_1751092	104.7799	15	7.212346	0.08311688
ILMN_1697611	95.06616	22	2.201605	0.6337662
ILMN_1695446	94.54702	16	2.500924	0.6896104
ILMN_1662681	99.68744	21	3.995193	0.2831169
ILMN_1788462	768.9539	23	20.2488	0
ILMN_1667994	287.5539	19	8.872699	0
ILMN_1788239	124.402	21	3.45692	0
ILMN_1695759	121.2545	17	7.330879	0.001298701
ILMN_2397406	87.67316	20	1.718753	0.9948052
ILMN_1727258	98.2295	23	2.770802	0.3831169
ILMN_1723116	204.4161	18	7.817634	0
ILMN_1666258	101.7851	19	3.574755	0.1792208
ILMN_1660995	107.7619	18	4.474305	0.03246753
ILMN_1736412	93.49863	18	3.776912	0.7883117
ILMN_1778723	1302.77	13	43.38025	0
ILMN_1765460	104.1562	20	4.417915	0.09350649
ILMN_1725896	100.7057	23	3.714738	0.2311688
ILMN_1738233	89.6084	29	1.485906	0.9688312
ILMN_1670506	101.9337	22	3.981861	0.174026
ILMN_1779374	206.3846	25	7.631814	0
ILMN_2394242	144.7437	12	9.439851	0
ILMN_1727023	152.2108	21	4.902175	0
ILMN_1683901	100.9044	26	2.651424	0.2181818
ILMN_1750880	97.83478	17	3.537118	0.4207792
ILMN_1792409	100.8037	23	2.784159	0.2246753
ILMN_1748141	95.63589	23	1.985348	0.5896104
ILMN_1778788	122.1031	18	5.756462	0.001298701
ILMN_1759312	82.46895	17	2.615106	1
ILMN_1701589	101.0119	12	1.72225	0.2142857
ILMN_1696830	91.98257	30	2.769066	0.8818182
ILMN_1786899	92.35728	26	2.241651	0.8701299
ILMN_1774447	90.61843	22	2.439632	0.9363636
ILMN_1660854	99.13419	31	3.025313	0.3142857
ILMN_1665307	90.42331	25	1.820829	0.9454545
ILMN_1731223	102.7667	37	1.880073	0.1402597
ILMN_1685834	102.2156	15	3.817732	0.1558442
ILMN_1725297	104.8646	28	3.569562	0.08051948
ILMN_1665331	115.9277	23	3.26123	0.002597403
